"company","url","date","author","author_url","cover","name","play_fre"
"滚石唱片","http://music.taihe.com/album/71533","1999-05-27","杜德伟","http://music.taihe.com/artist/1183","http://qukufile2.qianqian.com/data2/pic/f960b2cd4e357ed199f8ebbf8c5c60cf/71533/71533.jpg","99情人","22"
"滚石唱片","http://music.taihe.com/album/71539","1997-07-01","万芳","http://music.taihe.com/artist/1244","http://qukufile2.qianqian.com/data2/pic/cc0be1f5afeccb5757134f50a222c400/579997174/579997174.jpg","左手","2"
"竹书","http://music.taihe.com/album/71563","2006-04-14","迷子","http://music.taihe.com/artist/10377","http://qukufile2.qianqian.com/data2/pic/51c34fe5289290a2cad51deb7ddf749e/262030346/262030346.jpg","平底鞋女生","0"
"滚石唱片","http://music.taihe.com/album/71581","1994-06-01","李宗盛","http://music.taihe.com/artist/1925","http://qukufile2.qianqian.com/data2/pic/7d5687b3e65a85f7516e34dd5b16b86e/569029280/569029280.jpg","不舍","55"
"亚神音乐","http://music.taihe.com/album/71707","2009-08-19","蔡健雅","http://music.taihe.com/artist/1180","http://qukufile2.qianqian.com/data2/pic/2ab7038a6d041a94cb33d678cde06ba4/71707/71707.jpg","若你碰到他","94"
"SONY","http://music.taihe.com/album/7171753","2011-01-18","Foster The People","http://music.taihe.com/artist/177619","http://qukufile2.qianqian.com/data2/pic/6c9c6dfacc1ca41c8fff7ef19c6d8e36/7171753/7171753.jpg","Foster the People","1"
"滚石唱片","http://music.taihe.com/album/71754","1997-10-01","张震岳","http://music.taihe.com/artist/1142","http://qukufile2.qianqian.com/data2/pic/607d8bb507271db35b30f18879ca0b9e/71754/71754.jpg","这个下午很无聊","7"
"明日明星文化","http://music.taihe.com/album/71822130","2013-09-02","姚成龙","http://music.taihe.com/artist/33257890","http://qukufile2.qianqian.com/data2/pic/71822114/71822114.jpg","小时候","1"
"滚石唱片","http://music.taihe.com/album/71828","2000-11-09","万芳","http://music.taihe.com/artist/1244","http://qukufile2.qianqian.com/data2/pic/254209047b4c1ea5885e6285b48672f8/71828/71828.jpg","这天","0"
"福茂唱片","http://music.taihe.com/album/71832","1996-12-05","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/4d3e2bdd9b227cbc4f1f52222160d4af/71832/71832.jpg","好想你","8"
"YG","http://music.taihe.com/album/71832656","2013-09-05","G-Dragon","http://music.taihe.com/artist/56824000","http://qukufile2.qianqian.com/data2/pic/4411cea32b7bc85b77d4d7bd02d29594/71832656/71832656.jpg","流行革命","34"
"滚石唱片","http://music.taihe.com/album/71903","1995-05-05","刘若英","http://music.taihe.com/artist/1067","http://qukufile2.qianqian.com/data2/pic/b9c6b7ffa5b79c8fe552beb4200abc9a/71903/71903.jpg","少女小渔刘若英的美丽与哀愁","14"
"滚石唱片","http://music.taihe.com/album/71971","1998-01-01","刘若英","http://music.taihe.com/artist/1067","http://qukufile2.qianqian.com/data2/pic/9f402b34790e97b18211f57c7bcf6b14/71971/71971.jpg","很爱很爱你","73"
"滚石唱片","http://music.taihe.com/album/72071","2001-06-27","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/pic/8b9d8b1ebaeb8981213d02601fe14a11/583747637/583747637.jpg","闪亮的星","15"
"SONY","http://music.taihe.com/album/72083","1995-03-01","孟庭苇","http://music.taihe.com/artist/1191","http://qukufile2.qianqian.com/data2/pic/e2b10c285e8c21617f5e56b5cbe31758/72083/72083.jpg","真的还是假的","17"
"亚神音乐","http://music.taihe.com/album/72106729","2013-08-30","棉花糖","http://music.taihe.com/artist/1572","http://qukufile2.qianqian.com/data2/pic/c90b576e2b8ea9c0fcf0e123d076085d/262705260/262705260.jpg","棉花糖 Katncandix2 幸运儿 2012 TICC演唱会纪实","22"
"滚石唱片","http://music.taihe.com/album/72140","2001-12-01","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/3d85d52fe2f5e00a6f7933b01b06ffee/72140/72140.jpg","梦的河流","7"
"滚石唱片","http://music.taihe.com/album/72379","1997-04-01","辛晓琪","http://music.taihe.com/artist/1233","http://qukufile2.qianqian.com/data2/pic/ebf087c826188b859e3fe1fe7d77d4af/72379/72379.jpg","女人何苦为难女人","9"
"SONY","http://music.taihe.com/album/72421","2003-03-01","游鸿明","http://music.taihe.com/artist/1402","http://qukufile2.qianqian.com/data2/music/840FEF24FE585BBCEAC5722BE168637D/252190384/252190384.jpg","台北寂寞部屋","3"
"环球唱片","http://music.taihe.com/album/72461232","2013-09-03","关楚耀","http://music.taihe.com/artist/208516","http://qukufile2.qianqian.com/data2/music/3CA49CED2028CE2B67B4C1ECC3327396/254366627/254366627.jpg","Breakout","0"
"环球唱片","http://music.taihe.com/album/72465","1988-12-01","Beyond","http://music.taihe.com/artist/1100","http://qukufile2.qianqian.com/data2/pic/ed4651bd8292b17a55055b1bf679f4e7/262030852/262030852.jpg","旧日足迹","4"
"福茂唱片","http://music.taihe.com/album/72485","1995-06-10","那英","http://music.taihe.com/artist/1076","http://qukufile2.qianqian.com/data2/pic/88404657/88404657.jpg","白天不懂夜的黑","157"
"SONY","http://music.taihe.com/album/72489604","2013-09-04","西野カナ","http://music.taihe.com/artist/10480","http://qukufile2.qianqian.com/data2/pic/b27b25af7572f16b12b00c8daa8d5f79/598055835/598055835.png","Love Collection ~Mint~","16"
"海蝶音乐","http://music.taihe.com/album/72490785","2013-09-04","陈晓","http://music.taihe.com/artist/57839616","http://qukufile2.qianqian.com/data2/pic/72488881/72488881.jpg","圣王","16"
"不详","http://music.taihe.com/album/72491","1994-01-01","张雨生","http://music.taihe.com/artist/8559","http://qukufile2.qianqian.com/data2/music/9FBFAE8A81F96253058208D40A4B8C17/252193325/252193325.jpg","自由歌","10"
"福茂唱片","http://music.taihe.com/album/72501","1996-08-01","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/a8d2464349b9fb0d20f32197f814fa36/72501/72501.jpg","如果你听见我的歌","3"
"环球唱片","http://music.taihe.com/album/72529","2009-01-26","梁文音","http://music.taihe.com/artist/7910","http://qukufile2.qianqian.com/data2/pic/26418b044183959c716ebe1c360eee85/72529/72529.jpg","爱的诗篇","9"
"滚石唱片","http://music.taihe.com/album/72591","1999-09-17","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/pic/de14d1bfbc7db046acdc7e66974132d5/580335218/580335218.jpg","一夜长大","27"
"滚石唱片","http://music.taihe.com/album/72662","1998-01-01","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/27315cdfdc41840291089ec6b39fde67/566968064/566968064.jpg","失恋万岁 ","17"
"太合麥田（天津）音樂有限公司","http://music.taihe.com/album/72670","2009-12-22","李宇春","http://music.taihe.com/artist/1025","http://qukufile2.qianqian.com/data2/pic/8c00ca3711b5817df10b5dba558c03ea/611923627/611923627.jpg","李宇春","71"
"滚石唱片","http://music.taihe.com/album/72672","1990-11-30","陈淑桦","http://music.taihe.com/artist/1228","http://qukufile2.qianqian.com/data2/pic/a9c109784ef633fde8fdcdea7283378b/72672/72672.jpg","一生守候","29"
"福茂唱片","http://music.taihe.com/album/72701","2006-01-06","张韶涵","http://music.taihe.com/artist/1069","http://qukufile2.qianqian.com/data2/pic/b860560390cc7704e99ddf6e515b45f3/72701/72701.jpg","潘朵拉","54"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/72726","2010-07-24","齐秦","http://music.taihe.com/artist/1117","http://qukufile2.qianqian.com/data2/pic/88405622/88405622.jpg","美丽境界","109"
"SONY","http://music.taihe.com/album/7273338","2009-09-25","卢巧音","http://music.taihe.com/artist/9741","http://qukufile2.qianqian.com/data2/music/14EAE45A3E3D261ADDA4A9AF0164E8B3/252645268/252645268.jpg","喜欢恋爱","2"
"SONY","http://music.taihe.com/album/7273345","1997-06-23","李玟","http://music.taihe.com/artist/1065","http://qukufile2.qianqian.com/data2/pic/89779958/89779958.jpg","每一次想你","2"
"SONY","http://music.taihe.com/album/7273357","1998-06-25","李玟","http://music.taihe.com/artist/1065","http://qukufile2.qianqian.com/data2/pic/1c5e1beb15fabeb1d733a32c64eba0b3/566040948/566040948.jpg","Sunny Day 好心情","2"
"SONY","http://music.taihe.com/album/7273361","2004-04-16","群星","http://music.taihe.com/artist/2374","http://qukufile2.qianqian.com/data2/music/E7020BE52DC5626322DEF89F6B8492A3/252747851/252747851.jpg","就是主题歌","5"
"SONY","http://music.taihe.com/album/7273368","1999-05-04","庾澄庆","http://music.taihe.com/artist/1139","http://qukufile2.qianqian.com/data2/music/CE768024072D96DC3E60BB53A3B08DCF/252469446/252469446.jpg","我最熟悉","1"
"SONY","http://music.taihe.com/album/7273375","1996-03-01","孟庭苇","http://music.taihe.com/artist/1191","http://qukufile2.qianqian.com/data2/pic/124272229/124272229.jpg","心言手语","15"
"SONY","http://music.taihe.com/album/7273378","2004-04-20","黄义达","http://music.taihe.com/artist/9179","http://qukufile2.qianqian.com/data2/pic/e485bc45016b0d501c14bbd7961a4f23/585042669/585042669.jpg","无法定义黄义达","1"
"SONY","http://music.taihe.com/album/7273381","2004-08-01","刘欢","http://music.taihe.com/artist/1428","http://qukufile2.qianqian.com/data2/music/D5A2F8717E5C05DA24F397B0450F5CDE/252500046/252500046.jpg","刘欢 经典20年 珍藏锦集","109"
"SONY","http://music.taihe.com/album/7273387","1999-06-22","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/music/00ECC6FADCE48D05A8508572A4828F32/252479320/252479320.jpg","不可能错过你","6"
"SONY","http://music.taihe.com/album/7273391","2000-12-27","赵咏华","http://music.taihe.com/artist/1998","http://qukufile2.qianqian.com/data2/music/2C927E0B2C21284AF5D0178BC8B806DA/252495883/252495883.jpg","Love Cyndi","0"
"SONY","http://music.taihe.com/album/7273421","2004-09-16","韩雪","http://music.taihe.com/artist/2514","http://qukufile2.qianqian.com/data2/pic/87d73ef12b9d4b5cec85745a49da6ae5/7273421/7273421.jpg","飘雪","37"
"SONY","http://music.taihe.com/album/7273428","2005-01-05","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/89781359/89781359.jpg","心中的日月","3"
"SONY","http://music.taihe.com/album/7273434","1997-05-24","吴宗宪","http://music.taihe.com/artist/1051","http://qukufile2.qianqian.com/data2/music/6401DFCD5F0474F935A371CBB922F814/252737138/252737138.jpg","留心","0"
"SONY","http://music.taihe.com/album/7273437","2000-06-17","吴宗宪","http://music.taihe.com/artist/1051","http://qukufile2.qianqian.com/data2/music/747CBBC276CC3E49688685AF4ECA37CE/252485648/252485648.jpg","吴尽的爱","0"
"SONY","http://music.taihe.com/album/7273465","2004-10-21","JS","http://music.taihe.com/artist/2162","http://qukufile2.qianqian.com/data2/pic/d646473f166cc348e83e81cdac666333/600022651/600022651.jpeg","Forever And Ever","17"
"SONY","http://music.taihe.com/album/7273466","2004-11-01","蔡依林","http://music.taihe.com/artist/1034","http://qukufile2.qianqian.com/data2/pic/124288985/124288985.jpg","J9 New + Party 精选","6"
"SONY","http://music.taihe.com/album/7273472","1996-09-29","吴宗宪","http://music.taihe.com/artist/1051","http://qukufile2.qianqian.com/data2/music/E665E39BDAEF074ED0A33BD59137F363/252704483/252704483.jpg","我会想你","1"
"BMG","http://music.taihe.com/album/7273489","2000-10-12","彭佳慧","http://music.taihe.com/artist/1425","http://qukufile2.qianqian.com/data2/pic/869845e5709851b0a1fdea49e8efed03/7273489/7273489.jpg","说真的","3"
"BMG","http://music.taihe.com/album/7273498","2000-01-01","彭佳慧","http://music.taihe.com/artist/1425","http://qukufile2.qianqian.com/data2/pic/21dab473fffc365c03c6582de64c507e/7273498/7273498.jpg","First Time","0"
"SONY","http://music.taihe.com/album/7273499","1996-02-03","坣娜","http://music.taihe.com/artist/211712","http://qukufile2.qianqian.com/data2/music/A03C891BA03785066B41D81F8603936B/252569789/252569789.jpg","自由","2"
"BMG","http://music.taihe.com/album/7273500","1998-01-01","彭佳慧","http://music.taihe.com/artist/1425","http://qukufile2.qianqian.com/data2/pic/0e125504c1600dfb0381ce63b0866a38/7273500/7273500.jpg","看穿","3"
"巨石唱片","http://music.taihe.com/album/7273501","1996-08-01","彭佳慧","http://music.taihe.com/artist/1425","http://qukufile2.qianqian.com/data2/pic/fda54e05c43ee9a37e2a3b44c8155b7f/7273501/7273501.jpg","说真心话","4"
"SONY","http://music.taihe.com/album/7273513","1997-01-27","钟汉良","http://music.taihe.com/artist/1049","http://qukufile2.qianqian.com/data2/music/D1744D17A9C82F566797720FE4413418/252465193/252465193.jpg","亲热","2"
"SONY","http://music.taihe.com/album/7273529","2002-06-21","张信哲","http://music.taihe.com/artist/1118","http://qukufile2.qianqian.com/data2/pic/e9071b3fef54828405f10a176ad36bc0/579864325/579864325.jpg","从开始到现在 ","61"
"SONY","http://music.taihe.com/album/7273532","2002-10-02","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/b86f580a79c691f620c8fe219a7f0d9e/579858757/579858757.jpg","Evolution 音乐进化论(95-02 新歌+精选)","4"
"SONY","http://music.taihe.com/album/7273537","2002-02-04","庾澄庆","http://music.taihe.com/artist/1139","http://qukufile2.qianqian.com/data2/music/FDDA4774DC6F07E3B2E4015952E51C7E/252494115/252494115.jpg","哈世纪Live Show","4"
"SONY","http://music.taihe.com/album/7273539","2004-01-30","可米小子","http://music.taihe.com/artist/9629","http://qukufile2.qianqian.com/data2/pic/a5cfb335b3cb8172347031df5e252b74/599979097/599979097.jpg","青春纪念册","33"
"SONY","http://music.taihe.com/album/7273540","2005-06-03","黄义达","http://music.taihe.com/artist/9179","http://qukufile2.qianqian.com/data2/pic/89783690/89783690.jpg","专属密码","3"
"SONY","http://music.taihe.com/album/7273545","2009-09-25","蜜雪薇琪","http://music.taihe.com/artist/11707","http://qukufile2.qianqian.com/data2/music/C7684F51490F52CD7C424A2F7DC85B68/252680261/252680261.jpg","Kissy","1"
"SONY","http://music.taihe.com/album/7273547","2003-12-02","雷光夏","http://music.taihe.com/artist/1862","http://qukufile2.qianqian.com/data2/music/597F39ED66BA687D930A65E1EC886544/252767264/252767264.jpg","2003逝","6"
"SONY","http://music.taihe.com/album/7273552","2005-08-10","黄奕","http://music.taihe.com/artist/1698","http://qukufile2.qianqian.com/data2/music/BE440CF1D6E3D3311C11CF7271634666/252471255/252471255.jpg","第一个夏天","0"
"SONY","http://music.taihe.com/album/7273557","2005-09-09","杨丞琳","http://music.taihe.com/artist/82366","http://qukufile2.qianqian.com/data2/pic/cf15a0c0f51df1845fb09994c7493c91/7273557/7273557.jpg","暧昧","6"
"SONY","http://music.taihe.com/album/7273561","1998-08-21","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/9de17337772852a82605ca75232cbe82/579860375/579860375.jpg","公转自转","0"
"新力音乐","http://music.taihe.com/album/7273565","2004-08-01","言承旭","http://music.taihe.com/artist/6042","http://qukufile2.qianqian.com/data2/pic/857eb4887e628bc98ee9651c1f86bb30/599522170/599522170.jpg","第一次","1"
"SONY","http://music.taihe.com/album/7273567","2005-12-08","张惠春","http://music.taihe.com/artist/8609","http://qukufile2.qianqian.com/data2/music/942B84DE54655B392671A65EE4C5474A/252455319/252455319.jpg","想念你的歌","0"
"SONY","http://music.taihe.com/album/7273568","2005-12-30","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/f134462a86c3d969b13ce26555687866/7273568/7273568.jpg","盖世英雄","15"
"SONY","http://music.taihe.com/album/7273569","2005-12-22","刘畊宏","http://music.taihe.com/artist/2552","http://qukufile2.qianqian.com/data2/pic/89784535/89784535.jpg","彩虹天堂","5"
"新索音乐","http://music.taihe.com/album/7273573","2005-10-25","李泉","http://music.taihe.com/artist/1149","http://qukufile2.qianqian.com/data2/pic/d9d900e4c34b4189d5bfef71e9f3174b/599485021/599485021.jpg","划火柴的女孩","4"
"SONY","http://music.taihe.com/album/7273574","2006-03-16","游鸿明","http://music.taihe.com/artist/1402","http://qukufile2.qianqian.com/data2/pic/89784670/89784670.jpg","诗人的眼泪","3"
"SONY","http://music.taihe.com/album/7273576","2006-03-16","杨丞琳","http://music.taihe.com/artist/82366","http://qukufile2.qianqian.com/data2/pic/04b6ed9156049f05a4a041dfc43a1407/7273576/7273576.jpg","遇上爱","10"
"SONY","http://music.taihe.com/album/7273577","2001-09-23","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/06348394ba3e07ff09ee13decda1ee1f/579861237/579861237.jpg","唯一","11"
"SONY","http://music.taihe.com/album/7273584","2003-03-06","蔡依林","http://music.taihe.com/artist/1034","http://qukufile2.qianqian.com/data2/pic/124288347/124288347.jpg","看我72变","12"
"SONY","http://music.taihe.com/album/7273586","2003-06-02","庾澄庆","http://music.taihe.com/artist/1139","http://qukufile2.qianqian.com/data2/music/29B5BAEDF99D04FD928687BD31FAE621/252728314/252728314.jpg","哈林天堂","8"
